entry ,species,chemical,light,week,result
2946,C.fasciculata,standard,open,2,1
2947,S.scheelei,standard,open,2,0
2948,M.maximus,standard,open,2,1
2949,X.texanum,none,open,2,0
2950,C.fasciculata,none,open,2,1
2951,S.scheelei,none,open,2,1
2952,M.maximus,none,open,2,1
2953,X.texanum,crude,shade,3,0
2954,C.fasciculata,crude,shade,3,1
2955,S.scheelei,crude,shade,3,1
2956,M.maximus,crude,shade,3,1
2957,X.texanum,standard,shade,3,0
2958,C.fasciculata,standard,shade,3,1
2959,S.scheelei,standard,shade,3,1
2960,M.maximus,standard,shade,3,1
2961,X.texanum,none,shade,3,1
2962,C.fasciculata,none,shade,3,1
2963,S.scheelei,none,shade,3,1
2964,M.maximus,none,shade,3,1
2965,X.texanum,crude,open,3,0
2966,C.fasciculata,crude,open,3,1
2967,S.scheelei,crude,open,3,1
2968,M.maximus,crude,open,3,1
2969,X.texanum,standard,open,3,0
2970,C.fasciculata,standard,open,3,1
2971,S.scheelei,standard,open,3,1
2972,M.maximus,standard,open,3,1
2973,X.texanum,none,open,3,0
2974,C.fasciculata,none,open,3,1
2975,S.scheelei,none,open,3,1
2976,M.maximus,none,open,3,1
2977,X.texanum,crude,shade,4,0
2978,C.fasciculata,crude,shade,4,0
2979,S.scheelei,crude,shade,4,1
2980,M.maximus,crude,shade,4,1
2981,X.texanum,standard,shade,4,0
2982,C.fasciculata,standard,shade,4,1
2983,S.scheelei,standard,shade,4,1
2984,M.maximus,standard,shade,4,1
2985,X.texanum,none,shade,4,0
2986,C.fasciculata,none,shade,4,1
2987,S.scheelei,none,shade,4,1
2988,M.maximus,none,shade,4,1
2989,X.texanum,crude,open,4,0
2990,C.fasciculata,crude,open,4,1
2991,S.scheelei,crude,open,4,1
2992,M.maximus,crude,open,4,1
2993,X.texanum,standard,open,4,1
2994,C.fasciculata,standard,open,4,1
2995,S.scheelei,standard,open,4,1
2996,M.maximus,standard,open,4,1
2997,X.texanum,none,open,4,1
2998,C.fasciculata,none,open,4,1
2999,S.scheelei,none,open,4,1
3000,M.maximus,none,open,4,1
3001,X.texanum,crude,shade,5,0
3002,C.fasciculata,crude,shade,5,0
3003,S.scheelei,crude,shade,5,1
3004,M.maximus,crude,shade,5,0
3005,X.texanum,standard,shade,5,0
3006,C.fasciculata,standard,shade,5,1
3007,S.scheelei,standard,shade,5,1
3008,M.maximus,standard,shade,5,1
3009,X.texanum,none,shade,5,0
3010,C.fasciculata,none,shade,5,1
3011,S.scheelei,none,shade,5,1
3012,M.maximus,none,shade,5,1
3013,X.texanum,crude,open,5,0
3014,C.fasciculata,crude,open,5,1
3015,S.scheelei,crude,open,5,1
3016,M.maximus,crude,open,5,1
3017,X.texanum,standard,open,5,1
3018,C.fasciculata,standard,open,5,1
3019,S.scheelei,standard,open,5,1
3020,M.maximus,standard,open,5,1
3021,X.texanum,none,open,5,1
3022,C.fasciculata,none,open,5,1
3023,S.scheelei,none,open,5,1
3024,M.maximus,none,open,5,1
3025,X.texanum,none,shade,0,0
3026,C.fasciculata,none,shade,0,0
3027,S.scheelei,none,shade,0,0
3028,M.maximus,none,shade,0,0
3029,X.texanum,crude,shade,0,0
3030,C.fasciculata,crude,shade,0,0
3031,S.scheelei,crude,shade,0,0
3032,M.maximus,crude,shade,0,0
3033,X.texanum,standard,shade,0,0
3034,C.fasciculata,standard,shade,0,0
3035,S.scheelei,standard,shade,0,0
3036,M.maximus,standard,shade,0,0
3037,X.texanum,none,open,0,0
3038,C.fasciculata,none,open,0,0
3039,S.scheelei,none,open,0,0
3040,M.maximus,none,open,0,0
3041,X.texanum,crude,open,0,0
3042,C.fasciculata,crude,open,0,0
3043,S.scheelei,crude,open,0,0
3044,M.maximus,crude,open,0,0
3045,X.texanum,standard,open,0,0
3046,C.fasciculata,standard,open,0,0
3047,S.scheelei,standard,open,0,0
3048,M.maximus,standard,open,0,0
3049,X.texanum,none,shade,1,0
3050,C.fasciculata,none,shade,1,0
3051,S.scheelei,none,shade,1,0
3052,M.maximus,none,shade,1,0
3053,X.texanum,crude,shade,1,0
3054,C.fasciculata,crude,shade,1,0
3055,S.scheelei,crude,shade,1,0
3056,M.maximus,crude,shade,1,0
3057,X.texanum,standard,shade,1,0
3058,C.fasciculata,standard,shade,1,0
3059,S.scheelei,standard,shade,1,0
3060,M.maximus,standard,shade,1,0
3061,X.texanum,none,open,1,0
3062,C.fasciculata,none,open,1,0
3063,S.scheelei,none,open,1,0
3064,M.maximus,none,open,1,0
3065,X.texanum,crude,open,1,0
3066,C.fasciculata,crude,open,1,0
3067,S.scheelei,crude,open,1,0
3068,M.maximus,crude,open,1,0
3069,X.texanum,standard,open,1,0
3070,C.fasciculata,standard,open,1,0
3071,S.scheelei,standard,open,1,0
3072,M.maximus,standard,open,1,0
3073,X.texanum,crude,shade,2,0
3074,C.fasciculata,crude,shade,2,1
3075,S.scheelei,crude,shade,2,0
3076,M.maximus,crude,shade,2,1
3077,X.texanum,standard,shade,2,0
3078,C.fasciculata,standard,shade,2,1
3079,S.scheelei,standard,shade,2,0
3080,M.maximus,standard,shade,2,1
3081,X.texanum,none,shade,2,0
3082,C.fasciculata,none,shade,2,1
3083,S.scheelei,none,shade,2,1
3084,M.maximus,none,shade,2,1
3085,X.texanum,crude,open,2,0
3086,C.fasciculata,crude,open,2,0
3087,S.scheelei,crude,open,2,1
3088,M.maximus,crude,open,2,0
3089,X.texanum,standard,open,2,0
3090,C.fasciculata,standard,open,2,1
3091,S.scheelei,standard,open,2,0
3092,M.maximus,standard,open,2,1
3093,X.texanum,none,open,2,0
3094,C.fasciculata,none,open,2,1
3095,S.scheelei,none,open,2,1
3096,M.maximus,none,open,2,1
3097,X.texanum,crude,shade,3,0
3098,C.fasciculata,crude,shade,3,1
3099,S.scheelei,crude,shade,3,1
3100,M.maximus,crude,shade,3,1
3101,X.texanum,standard,shade,3,0
3102,C.fasciculata,standard,shade,3,1
3103,S.scheelei,standard,shade,3,1
3104,M.maximus,standard,shade,3,1
3105,X.texanum,none,shade,3,0
3106,C.fasciculata,none,shade,3,1
3107,S.scheelei,none,shade,3,1
3108,M.maximus,none,shade,3,1
3109,X.texanum,crude,open,3,0
3110,C.fasciculata,crude,open,3,1
3111,S.scheelei,crude,open,3,1
3112,M.maximus,crude,open,3,1
3113,X.texanum,standard,open,3,0
3114,C.fasciculata,standard,open,3,1
3115,S.scheelei,standard,open,3,1
3116,M.maximus,standard,open,3,1
3117,X.texanum,none,open,3,0
3118,C.fasciculata,none,open,3,1
3119,S.scheelei,none,open,3,1
3120,M.maximus,none,open,3,1
3121,X.texanum,crude,shade,4,0
3122,C.fasciculata,crude,shade,4,0
3123,S.scheelei,crude,shade,4,1
3124,M.maximus,crude,shade,4,1
3125,X.texanum,standard,shade,4,0
3126,C.fasciculata,standard,shade,4,1
3127,S.scheelei,standard,shade,4,1
3128,M.maximus,standard,shade,4,1
3129,X.texanum,none,shade,4,0
3130,C.fasciculata,none,shade,4,1
3131,S.scheelei,none,shade,4,1
3132,M.maximus,none,shade,4,1
3133,X.texanum,crude,open,4,0
3134,C.fasciculata,crude,open,4,1
3135,S.scheelei,crude,open,4,1
3136,M.maximus,crude,open,4,1
3137,X.texanum,standard,open,4,1
3138,C.fasciculata,standard,open,4,1
3139,S.scheelei,standard,open,4,1
3140,M.maximus,standard,open,4,1
3141,X.texanum,none,open,4,1
3142,C.fasciculata,none,open,4,1
3143,S.scheelei,none,open,4,1
3144,M.maximus,none,open,4,1
3145,X.texanum,crude,shade,5,0
3146,C.fasciculata,crude,shade,5,0
3147,S.scheelei,crude,shade,5,1
3148,M.maximus,crude,shade,5,0
3149,X.texanum,standard,shade,5,0
3150,C.fasciculata,standard,shade,5,1
3151,S.scheelei,standard,shade,5,1
3152,M.maximus,standard,shade,5,1
3153,X.texanum,none,shade,5,0
3154,C.fasciculata,none,shade,5,1
3155,S.scheelei,none,shade,5,1
3156,M.maximus,none,shade,5,1
3157,X.texanum,crude,open,5,0
3158,C.fasciculata,crude,open,5,1
3159,S.scheelei,crude,open,5,1
3160,M.maximus,crude,open,5,1
3161,X.texanum,standard,open,5,1
3162,C.fasciculata,standard,open,5,1
3163,S.scheelei,standard,open,5,1
3164,M.maximus,standard,open,5,1
3165,X.texanum,none,open,5,1
3166,C.fasciculata,none,open,5,1
3167,S.scheelei,none,open,5,1
3168,M.maximus,none,open,5,1
3169,X.texanum,none,shade,0,0
3170,C.fasciculata,none,shade,0,0
3171,S.scheelei,none,shade,0,0
3172,M.maximus,none,shade,0,0
3173,X.texanum,crude,shade,0,0
3174,C.fasciculata,crude,shade,0,0
3175,S.scheelei,crude,shade,0,0
3176,M.maximus,crude,shade,0,0
3177,X.texanum,standard,shade,0,0
3178,C.fasciculata,standard,shade,0,0
3179,S.scheelei,standard,shade,0,0
3180,M.maximus,standard,shade,0,0
3181,X.texanum,none,open,0,0
3182,C.fasciculata,none,open,0,0
3183,S.scheelei,none,open,0,0
3184,M.maximus,none,open,0,0
3185,X.texanum,crude,open,0,0
3186,C.fasciculata,crude,open,0,0
3187,S.scheelei,crude,open,0,0
3188,M.maximus,crude,open,0,0
3189,X.texanum,standard,open,0,0
3190,C.fasciculata,standard,open,0,0
3191,S.scheelei,standard,open,0,0
3192,M.maximus,standard,open,0,0
3193,X.texanum,none,shade,1,0
3194,C.fasciculata,none,shade,1,0
3195,S.scheelei,none,shade,1,0
3196,M.maximus,none,shade,1,0
3197,X.texanum,crude,shade,1,0
3198,C.fasciculata,crude,shade,1,0
3199,S.scheelei,crude,shade,1,0
3200,M.maximus,crude,shade,1,0
3201,X.texanum,standard,shade,1,0
3202,C.fasciculata,standard,shade,1,0
3203,S.scheelei,standard,shade,1,0
3204,M.maximus,standard,shade,1,0
3205,X.texanum,none,open,1,0
3206,C.fasciculata,none,open,1,0
3207,S.scheelei,none,open,1,0
3208,M.maximus,none,open,1,0
3209,X.texanum,crude,open,1,0
3210,C.fasciculata,crude,open,1,0
3211,S.scheelei,crude,open,1,0
3212,M.maximus,crude,open,1,0
3213,X.texanum,standard,open,1,0
3214,C.fasciculata,standard,open,1,0
3215,S.scheelei,standard,open,1,0
3216,M.maximus,standard,open,1,0
3217,X.texanum,crude,shade,2,0
3218,C.fasciculata,crude,shade,2,1
3219,S.scheelei,crude,shade,2,0
3220,M.maximus,crude,shade,2,1
3221,X.texanum,standard,shade,2,0
3222,C.fasciculata,standard,shade,2,1
3223,S.scheelei,standard,shade,2,0
3224,M.maximus,standard,shade,2,1
3225,X.texanum,none,shade,2,0
3226,C.fasciculata,none,shade,2,1
3227,S.scheelei,none,shade,2,1
3228,M.maximus,none,shade,2,1
3229,X.texanum,crude,open,2,0
3230,C.fasciculata,crude,open,2,0
3231,S.scheelei,crude,open,2,1
3232,M.maximus,crude,open,2,0
3233,X.texanum,standard,open,2,0
3234,C.fasciculata,standard,open,2,1
3235,S.scheelei,standard,open,2,0
3236,M.maximus,standard,open,2,1
3237,X.texanum,none,open,2,0
3238,C.fasciculata,none,open,2,1
3239,S.scheelei,none,open,2,1
3240,M.maximus,none,open,2,1
3241,X.texanum,crude,shade,3,0
3242,C.fasciculata,crude,shade,3,1
3243,S.scheelei,crude,shade,3,1
3244,M.maximus,crude,shade,3,1
3245,X.texanum,standard,shade,3,0
3246,C.fasciculata,standard,shade,3,1
3247,S.scheelei,standard,shade,3,1
3248,M.maximus,standard,shade,3,1
3249,X.texanum,none,shade,3,0
3250,C.fasciculata,none,shade,3,1
3251,S.scheelei,none,shade,3,1
3252,M.maximus,none,shade,3,1
3253,X.texanum,crude,open,3,0
3254,C.fasciculata,crude,open,3,1
3255,S.scheelei,crude,open,3,1
3256,M.maximus,crude,open,3,1
3257,X.texanum,standard,open,3,0
3258,C.fasciculata,standard,open,3,1
3259,S.scheelei,standard,open,3,1
3260,M.maximus,standard,open,3,1
3261,X.texanum,none,open,3,0
3262,C.fasciculata,none,open,3,1
3263,S.scheelei,none,open,3,1
3264,M.maximus,none,open,3,1
3265,X.texanum,crude,shade,4,0
3266,C.fasciculata,crude,shade,4,0
3267,S.scheelei,crude,shade,4,1
3268,M.maximus,crude,shade,4,1
3269,X.texanum,standard,shade,4,0
3270,C.fasciculata,standard,shade,4,1
3271,S.scheelei,standard,shade,4,1
3272,M.maximus,standard,shade,4,1
3273,X.texanum,none,shade,4,0
3274,C.fasciculata,none,shade,4,1
3275,S.scheelei,none,shade,4,1
3276,M.maximus,none,shade,4,1
3277,X.texanum,crude,open,4,0
3278,C.fasciculata,crude,open,4,1
3279,S.scheelei,crude,open,4,1
3280,M.maximus,crude,open,4,1
3281,X.texanum,standard,open,4,1
3282,C.fasciculata,standard,open,4,1
3283,S.scheelei,standard,open,4,1
3284,M.maximus,standard,open,4,1
3285,X.texanum,none,open,4,0
3286,C.fasciculata,none,open,4,1
3287,S.scheelei,none,open,4,1
3288,M.maximus,none,open,4,1
3289,X.texanum,crude,shade,5,0
3290,C.fasciculata,crude,shade,5,0
3291,S.scheelei,crude,shade,5,1
3292,M.maximus,crude,shade,5,0
3293,X.texanum,standard,shade,5,0
3294,C.fasciculata,standard,shade,5,1
3295,S.scheelei,standard,shade,5,1
3296,M.maximus,standard,shade,5,1
3297,X.texanum,none,shade,5,0
3298,C.fasciculata,none,shade,5,1
3299,S.scheelei,none,shade,5,1
3300,M.maximus,none,shade,5,1
3301,X.texanum,crude,open,5,0
3302,C.fasciculata,crude,open,5,1
3303,S.scheelei,crude,open,5,1
3304,M.maximus,crude,open,5,1
3305,X.texanum,standard,open,5,1
3306,C.fasciculata,standard,open,5,1
3307,S.scheelei,standard,open,5,1
3308,M.maximus,standard,open,5,1
3309,X.texanum,none,open,5,1
3310,C.fasciculata,none,open,5,1
3311,S.scheelei,none,open,5,1
3312,M.maximus,none,open,5,1
3313,X.texanum,none,shade,0,0
3314,C.fasciculata,none,shade,0,0
3315,S.scheelei,none,shade,0,0
3316,M.maximus,none,shade,0,0
3317,X.texanum,crude,shade,0,0
3318,C.fasciculata,crude,shade,0,0
3319,S.scheelei,crude,shade,0,0
3320,M.maximus,crude,shade,0,0
3321,X.texanum,standard,shade,0,0
3322,C.fasciculata,standard,shade,0,0
3323,S.scheelei,standard,shade,0,0
3324,M.maximus,standard,shade,0,0
3325,X.texanum,none,open,0,0
3326,C.fasciculata,none,open,0,0
3327,S.scheelei,none,open,0,0
3328,M.maximus,none,open,0,0
3329,X.texanum,crude,open,0,0
3330,C.fasciculata,crude,open,0,0
3331,S.scheelei,crude,open,0,0
3332,M.maximus,crude,open,0,0
3333,X.texanum,standard,open,0,0
3334,C.fasciculata,standard,open,0,0
3335,S.scheelei,standard,open,0,0
3336,M.maximus,standard,open,0,0
3337,X.texanum,none,shade,1,0
3338,C.fasciculata,none,shade,1,0
3339,S.scheelei,none,shade,1,0
3340,M.maximus,none,shade,1,0
3341,X.texanum,crude,shade,1,0
3342,C.fasciculata,crude,shade,1,0
3343,S.scheelei,crude,shade,1,0
3344,M.maximus,crude,shade,1,0
3345,X.texanum,standard,shade,1,0
3346,C.fasciculata,standard,shade,1,0
3347,S.scheelei,standard,shade,1,0
3348,M.maximus,standard,shade,1,0
3349,X.texanum,none,open,1,0
3350,C.fasciculata,none,open,1,0
3351,S.scheelei,none,open,1,0
3352,M.maximus,none,open,1,0
3353,X.texanum,crude,open,1,0
3354,C.fasciculata,crude,open,1,0
3355,S.scheelei,crude,open,1,0
3356,M.maximus,crude,open,1,0
3357,X.texanum,standard,open,1,0
3358,C.fasciculata,standard,open,1,0
3359,S.scheelei,standard,open,1,0
3360,M.maximus,standard,open,1,0
3361,X.texanum,crude,shade,2,0
3362,C.fasciculata,crude,shade,2,1
3363,S.scheelei,crude,shade,2,0
3364,M.maximus,crude,shade,2,1
3365,X.texanum,standard,shade,2,0
3366,C.fasciculata,standard,shade,2,1
3367,S.scheelei,standard,shade,2,0
3368,M.maximus,standard,shade,2,1
3369,X.texanum,none,shade,2,0
3370,C.fasciculata,none,shade,2,1
3371,S.scheelei,none,shade,2,1
3372,M.maximus,none,shade,2,1
3373,X.texanum,crude,open,2,0
3374,C.fasciculata,crude,open,2,0
3375,S.scheelei,crude,open,2,1
3376,M.maximus,crude,open,2,0
3377,X.texanum,standard,open,2,0
3378,C.fasciculata,standard,open,2,1
3379,S.scheelei,standard,open,2,0
3380,M.maximus,standard,open,2,1
3381,X.texanum,none,open,2,0
3382,C.fasciculata,none,open,2,1
3383,S.scheelei,none,open,2,1
3384,M.maximus,none,open,2,1
3385,X.texanum,crude,shade,3,0
3386,C.fasciculata,crude,shade,3,1
3387,S.scheelei,crude,shade,3,1
3388,M.maximus,crude,shade,3,1
3389,X.texanum,standard,shade,3,0
3390,C.fasciculata,standard,shade,3,1
3391,S.scheelei,standard,shade,3,1
3392,M.maximus,standard,shade,3,1
3393,X.texanum,none,shade,3,0
3394,C.fasciculata,none,shade,3,1
3395,S.scheelei,none,shade,3,1
3396,M.maximus,none,shade,3,1
3397,X.texanum,crude,open,3,0
3398,C.fasciculata,crude,open,3,1
3399,S.scheelei,crude,open,3,1
3400,M.maximus,crude,open,3,1
3401,X.texanum,standard,open,3,0
3402,C.fasciculata,standard,open,3,1
3403,S.scheelei,standard,open,3,1
3404,M.maximus,standard,open,3,1
3405,X.texanum,none,open,3,0
3406,C.fasciculata,none,open,3,1
3407,S.scheelei,none,open,3,1
3408,M.maximus,none,open,3,1
3409,X.texanum,crude,shade,4,0
3410,C.fasciculata,crude,shade,4,0
3411,S.scheelei,crude,shade,4,1
3412,M.maximus,crude,shade,4,1
3413,X.texanum,standard,shade,4,0
3414,C.fasciculata,standard,shade,4,1
3415,S.scheelei,standard,shade,4,1
3416,M.maximus,standard,shade,4,1
3417,X.texanum,none,shade,4,0
3418,C.fasciculata,none,shade,4,1
3419,S.scheelei,none,shade,4,1
3420,M.maximus,none,shade,4,1
3421,X.texanum,crude,open,4,0
3422,C.fasciculata,crude,open,4,1
3423,S.scheelei,crude,open,4,1
3424,M.maximus,crude,open,4,1
3425,X.texanum,standard,open,4,1
3426,C.fasciculata,standard,open,4,1
3427,S.scheelei,standard,open,4,1
3428,M.maximus,standard,open,4,1
3429,X.texanum,none,open,4,0
3430,C.fasciculata,none,open,4,1
3431,S.scheelei,none,open,4,1
3432,M.maximus,none,open,4,1
3433,X.texanum,crude,shade,5,0
3434,C.fasciculata,crude,shade,5,0
3435,S.scheelei,crude,shade,5,1
3436,M.maximus,crude,shade,5,0
3437,X.texanum,standard,shade,5,0
3438,C.fasciculata,standard,shade,5,1
3439,S.scheelei,standard,shade,5,1
3440,M.maximus,standard,shade,5,1
3441,X.texanum,none,shade,5,0
3442,C.fasciculata,none,shade,5,1
3443,S.scheelei,none,shade,5,1
3444,M.maximus,none,shade,5,1
3445,X.texanum,crude,open,5,0
3446,C.fasciculata,crude,open,5,1
3447,S.scheelei,crude,open,5,1
3448,M.maximus,crude,open,5,1
3449,X.texanum,standard,open,5,1
3450,C.fasciculata,standard,open,5,1
3451,S.scheelei,standard,open,5,1
3452,M.maximus,standard,open,5,1
3453,X.texanum,none,open,5,1
3454,C.fasciculata,none,open,5,1
3455,S.scheelei,none,open,5,1
3456,M.maximus,none,open,5,1
3457,X.texanum,none,shade,0,0
3458,C.fasciculata,none,shade,0,0
3459,S.scheelei,none,shade,0,0
3460,M.maximus,none,shade,0,0
3461,X.texanum,crude,shade,0,0
3462,C.fasciculata,crude,shade,0,0
3463,S.scheelei,crude,shade,0,0
3464,M.maximus,crude,shade,0,0
3465,X.texanum,standard,shade,0,0
3466,C.fasciculata,standard,shade,0,0
3467,S.scheelei,standard,shade,0,0
3468,M.maximus,standard,shade,0,0
3469,X.texanum,none,open,0,0
3470,C.fasciculata,none,open,0,0
3471,S.scheelei,none,open,0,0
3472,M.maximus,none,open,0,0
3473,X.texanum,crude,open,0,0
3474,C.fasciculata,crude,open,0,0
3475,S.scheelei,crude,open,0,0
3476,M.maximus,crude,open,0,0
3477,X.texanum,standard,open,0,0
3478,C.fasciculata,standard,open,0,0
3479,S.scheelei,standard,open,0,0
3480,M.maximus,standard,open,0,0
3481,X.texanum,none,shade,1,0
3482,C.fasciculata,none,shade,1,0
3483,S.scheelei,none,shade,1,0
3484,M.maximus,none,shade,1,0
3485,X.texanum,crude,shade,1,0
3486,C.fasciculata,crude,shade,1,0
3487,S.scheelei,crude,shade,1,0
3488,M.maximus,crude,shade,1,0
3489,X.texanum,standard,shade,1,0
3490,C.fasciculata,standard,shade,1,0
3491,S.scheelei,standard,shade,1,0
3492,M.maximus,standard,shade,1,0
3493,X.texanum,none,open,1,0
3494,C.fasciculata,none,open,1,0
3495,S.scheelei,none,open,1,0
3496,M.maximus,none,open,1,0
3497,X.texanum,crude,open,1,0
3498,C.fasciculata,crude,open,1,0
3499,S.scheelei,crude,open,1,0
3500,M.maximus,crude,open,1,0
3501,X.texanum,standard,open,1,0
3502,C.fasciculata,standard,open,1,0
3503,S.scheelei,standard,open,1,0
3504,M.maximus,standard,open,1,0
3505,X.texanum,crude,shade,2,0
3506,C.fasciculata,crude,shade,2,1
3507,S.scheelei,crude,shade,2,0
3508,M.maximus,crude,shade,2,1
3509,X.texanum,standard,shade,2,0
3510,C.fasciculata,standard,shade,2,1
3511,S.scheelei,standard,shade,2,0
3512,M.maximus,standard,shade,2,1
3513,X.texanum,none,shade,2,0
3514,C.fasciculata,none,shade,2,1
3515,S.scheelei,none,shade,2,1
3516,M.maximus,none,shade,2,1
3517,X.texanum,crude,open,2,0
3518,C.fasciculata,crude,open,2,0
3519,S.scheelei,crude,open,2,1
3520,M.maximus,crude,open,2,0
3521,X.texanum,standard,open,2,0
3522,C.fasciculata,standard,open,2,1
3523,S.scheelei,standard,open,2,0
3524,M.maximus,standard,open,2,1
3525,X.texanum,none,open,2,0
3526,C.fasciculata,none,open,2,1
3527,S.scheelei,none,open,2,1
3528,M.maximus,none,open,2,1
3529,X.texanum,crude,shade,3,0
3530,C.fasciculata,crude,shade,3,1
3531,S.scheelei,crude,shade,3,1
3532,M.maximus,crude,shade,3,1
3533,X.texanum,standard,shade,3,0
3534,C.fasciculata,standard,shade,3,1
3535,S.scheelei,standard,shade,3,1
3536,M.maximus,standard,shade,3,1
3537,X.texanum,none,shade,3,0
3538,C.fasciculata,none,shade,3,1
3539,S.scheelei,none,shade,3,1
3540,M.maximus,none,shade,3,1
3541,X.texanum,crude,open,3,0
3542,C.fasciculata,crude,open,3,1
3543,S.scheelei,crude,open,3,1
3544,M.maximus,crude,open,3,1
3545,X.texanum,standard,open,3,0
3546,C.fasciculata,standard,open,3,1
3547,S.scheelei,standard,open,3,1
3548,M.maximus,standard,open,3,1
3549,X.texanum,none,open,3,0
3550,C.fasciculata,none,open,3,1
3551,S.scheelei,none,open,3,1
3552,M.maximus,none,open,3,1
3553,X.texanum,crude,shade,4,0
